playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode,genre
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.692,0.833,7,-3.974,1,0.0492,1.36e-4,1.98e-5,0.515,0.692,96.814,5XhkV07Vou38wnrzwURUOC,https://api.spotify.com/v1/audio-analysis/5XhkV07Vou38wnrzwURUOC,4,2014-11-02T05:36:55Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,246320,FALSE,TRUE,https://api.spotify.com/v1/tracks/5XhkV07Vou38wnrzwURUOC,FALSE,Who Am I (What's My Name)?,1,NA,TRUE,8,track,spotify:track:5XhkV07Vou38wnrzwURUOC,album,,,https://api.spotify.com/v1/albums/7f9KDGqY7X2VLBM5aA66KM,7f9KDGqY7X2VLBM5aA66KM,,Doggystyle,1993,year,13,album,spotify:album:7f9KDGqY7X2VLBM5aA66KM,https://open.spotify.com/album/7f9KDGqY7X2VLBM5aA66KM,USKO10403597,https://open.spotify.com/track/5XhkV07Vou38wnrzwURUOC,NA,G,major,G major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-5,0.477,0.431,177.997,1gT5TGwbkkkUliNzHRIGi1,https://api.spotify.com/v1/audio-analysis/1gT5TGwbkkkUliNzHRIGi1,4,2022-06-28T19:59:00Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,284493,FALSE,TRUE,https://api.spotify.com/v1/tracks/1gT5TGwbkkkUliNzHRIGi1,FALSE,4:44,73,NA,TRUE,5,track,spotify:track:1gT5TGwbkkkUliNzHRIGi1,album,,,https://api.spotify.com/v1/albums/7GoZNNb7Yl74fpk8Z6I2cv,7GoZNNb7Yl74fpk8Z6I2cv,,4:44,2017-07-07,day,10,album,spotify:album:7GoZNNb7Yl74fpk8Z6I2cv,https://open.spotify.com/album/7GoZNNb7Yl74fpk8Z6I2cv,QMJMT1701237,https://open.spotify.com/track/1gT5TGwbkkkUliNzHRIGi1,NA,A,major,A major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,5Tl0HJvynZtKdSUMKbFVVX,https://api.spotify.com/v1/audio-analysis/5Tl0HJvynZtKdSUMKbFVVX,4,2022-07-20T02:23:14Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,238466,FALSE,TRUE,https://api.spotify.com/v1/tracks/5Tl0HJvynZtKdSUMKbFVVX,FALSE,Hard Knock Life (Ghetto Anthem),71,NA,TRUE,2,track,spotify:track:5Tl0HJvynZtKdSUMKbFVVX,album,,,https://api.spotify.com/v1/albums/3j1xCJdBMCl6wYQXurz2tb,3j1xCJdBMCl6wYQXurz2tb,,Vol.2... Hard Knock Life,1998-11-29,day,14,album,spotify:album:3j1xCJdBMCl6wYQXurz2tb,https://open.spotify.com/album/3j1xCJdBMCl6wYQXurz2tb,USRL19800886,https://open.spotify.com/track/5Tl0HJvynZtKdSUMKbFVVX,NA,A#,minor,A# minor,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.772,0.821,11,-0.14,0,0.25,0.223,0,0.148,0.77,91.921,1SWVDBtw6h3tm9OehOkDhv,https://api.spotify.com/v1/audio-analysis/1SWVDBtw6h3tm9OehOkDhv,4,2022-07-20T02:12:09Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,244200,FALSE,TRUE,https://api.spotify.com/v1/tracks/1SWVDBtw6h3tm9OehOkDhv,FALSE,What's The Difference,77,NA,TRUE,7,track,spotify:track:1SWVDBtw6h3tm9OehOkDhv,album,,,https://api.spotify.com/v1/albums/7q2B4M5EiBkqrlsNW8lB7N,7q2B4M5EiBkqrlsNW8lB7N,,2001,1999-11-16,day,23,album,spotify:album:7q2B4M5EiBkqrlsNW8lB7N,https://open.spotify.com/album/7q2B4M5EiBkqrlsNW8lB7N,USIR19915074,https://open.spotify.com/track/1SWVDBtw6h3tm9OehOkDhv,NA,B,minor,B minor,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-5,0.29,0.754,125.25,5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/audio-analysis/5IweeQZdY5XEzStLzUJG5t,4,2022-07-20T02:25:12Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,304506,FALSE,TRUE,https://api.spotify.com/v1/tracks/5IweeQZdY5XEzStLzUJG5t,FALSE,Purple Pills,69,NA,TRUE,10,track,spotify:track:5IweeQZdY5XEzStLzUJG5t,album,,,https://api.spotify.com/v1/albums/22CVoj4sxsAGO02OONbkQA,22CVoj4sxsAGO02OONbkQA,,Devils Night,2001-01-01,day,19,album,spotify:album:22CVoj4sxsAGO02OONbkQA,https://open.spotify.com/album/22CVoj4sxsAGO02OONbkQA,USIR10110382,https://open.spotify.com/track/5IweeQZdY5XEzStLzUJG5t,NA,C#,major,C# major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.92,0.891,3,-2.398,0,0.253,0.0313,0,0.083,0.311,95.295,20LxTsa6936zOlzTWqoPVt,https://api.spotify.com/v1/audio-analysis/20LxTsa6936zOlzTWqoPVt,4,2014-11-02T05:51:52Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,161600,FALSE,TRUE,https://api.spotify.com/v1/tracks/20LxTsa6936zOlzTWqoPVt,FALSE,The Next Episode,1,NA,TRUE,11,track,spotify:track:20LxTsa6936zOlzTWqoPVt,album,,,https://api.spotify.com/v1/albums/5csXMdS69VOvh8MjyfwkjB,5csXMdS69VOvh8MjyfwkjB,,2001 (Explicit Version),1999-11-16,day,22,album,spotify:album:5csXMdS69VOvh8MjyfwkjB,https://open.spotify.com/album/5csXMdS69VOvh8MjyfwkjB,USIR19915078,https://open.spotify.com/track/20LxTsa6936zOlzTWqoPVt,NA,D#,minor,D# minor,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.653,0.711,9,-6.454,1,0.0623,0.109,0,0.443,0.769,160.048,2kzRSiyignH8yzPTrWvyPo,https://api.spotify.com/v1/audio-analysis/2kzRSiyignH8yzPTrWvyPo,4,2014-11-02T05:40:40Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,191320,FALSE,TRUE,https://api.spotify.com/v1/tracks/2kzRSiyignH8yzPTrWvyPo,FALSE,No Sleep,67,https://p.scdn.co/mp3-preview/55937ed4b214fa310c9acd2885776caa20c20f6f?cid=a8779d8a1a58484abb0372638a31aa6d,TRUE,9,track,spotify:track:2kzRSiyignH8yzPTrWvyPo,album,,,https://api.spotify.com/v1/albums/6ZOXiVL8rmk2ATHJiFJhiD,6ZOXiVL8rmk2ATHJiFJhiD,,Rolling Papers,2011-03-29,day,14,album,spotify:album:6ZOXiVL8rmk2ATHJiFJhiD,https://open.spotify.com/album/6ZOXiVL8rmk2ATHJiFJhiD,USAT21100295,https://open.spotify.com/track/2kzRSiyignH8yzPTrWvyPo,NA,A,major,A major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.539,0.731,3,-5.085,0,0.453,0.112,1.19e-6,0.129,0.568,81.114,5kqQoLsjAHHxXmVe4oBT83,https://api.spotify.com/v1/audio-analysis/5kqQoLsjAHHxXmVe4oBT83,4,2015-11-19T18:20:11Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,271773,FALSE,TRUE,https://api.spotify.com/v1/tracks/5kqQoLsjAHHxXmVe4oBT83,FALSE,Institutionalized,0,NA,TRUE,4,track,spotify:track:5kqQoLsjAHHxXmVe4oBT83,album,,,https://api.spotify.com/v1/albums/5uP9oyMK5lpzbB7K6UeT3X,5uP9oyMK5lpzbB7K6UeT3X,,To Pimp A Butterfly,2015-03-16,day,16,album,spotify:album:5uP9oyMK5lpzbB7K6UeT3X,https://open.spotify.com/album/5uP9oyMK5lpzbB7K6UeT3X,USUM71502495,https://open.spotify.com/track/5kqQoLsjAHHxXmVe4oBT83,NA,D#,minor,D# minor,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,14WWzenpaEgQZlqPq2nk4v,https://api.spotify.com/v1/audio-analysis/14WWzenpaEgQZlqPq2nk4v,4,2016-04-04T17:49:35Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,219320,FALSE,TRUE,https://api.spotify.com/v1/tracks/14WWzenpaEgQZlqPq2nk4v,FALSE,Work,0,NA,TRUE,4,track,spotify:track:14WWzenpaEgQZlqPq2nk4v,album,,,https://api.spotify.com/v1/albums/2JNVoEx4psIgNQyEExwQVn,2JNVoEx4psIgNQyEExwQVn,,ANTI (Deluxe),2016-01-28,day,16,album,spotify:album:2JNVoEx4psIgNQyEExwQVn,https://open.spotify.com/album/2JNVoEx4psIgNQyEExwQVn,QM5FT1600116,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,NA,B,major,B major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-5,0.279,0.71,97.018,69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ,4,2021-07-27T20:40:22Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,214226,FALSE,TRUE,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,FALSE,Disco Inferno,76,NA,TRUE,13,track,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,album,,,https://api.spotify.com/v1/albums/2pidzXTaHV4WaIJYRxKDCH,2pidzXTaHV4WaIJYRxKDCH,,The Massacre,2005-03-03,day,22,album,spotify:album:2pidzXTaHV4WaIJYRxKDCH,https://open.spotify.com/album/2pidzXTaHV4WaIJYRxKDCH,USIR10401085,https://open.spotify.com/track/69bHJ9qs5FrUJbKP8xU8uZ,NA,D#,major,D# major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.589,0.827,11,-2.938,1,0.384,0.0143,0.00151,0.14,0.386,161.978,5STdMlrBf6pqWiNE7WqxSi,https://api.spotify.com/v1/audio-analysis/5STdMlrBf6pqWiNE7WqxSi,4,2014-11-02T05:43:53Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,256240,FALSE,TRUE,https://api.spotify.com/v1/tracks/5STdMlrBf6pqWiNE7WqxSi,FALSE,Many Men (Wish Death),78,NA,TRUE,4,track,spotify:track:5STdMlrBf6pqWiNE7WqxSi,album,,,https://api.spotify.com/v1/albums/5G5rgQHzdQnw32SI0WjIo5,5G5rgQHzdQnw32SI0WjIo5,,Get Rich Or Die Tryin',2003-02-06,day,20,album,spotify:album:5G5rgQHzdQnw32SI0WjIo5,https://open.spotify.com/album/5G5rgQHzdQnw32SI0WjIo5,USIR10300018,https://open.spotify.com/track/5STdMlrBf6pqWiNE7WqxSi,NA,B,major,B major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.306,0.397,155.826,70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/audio-analysis/70ATm56tH7OrQ1zurYssz0,4,2022-06-28T20:00:46Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,283733,FALSE,TRUE,https://api.spotify.com/v1/tracks/70ATm56tH7OrQ1zurYssz0,FALSE,I Need A Doctor,72,NA,TRUE,1,track,spotify:track:70ATm56tH7OrQ1zurYssz0,single,,,https://api.spotify.com/v1/albums/45IcnOlgrZDKNwwbNO7CAn,45IcnOlgrZDKNwwbNO7CAn,,I Need A Doctor,2011-02-01,day,1,album,spotify:album:45IcnOlgrZDKNwwbNO7CAn,https://open.spotify.com/album/45IcnOlgrZDKNwwbNO7CAn,USUM71029031,https://open.spotify.com/track/70ATm56tH7OrQ1zurYssz0,NA,D#,major,D# major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.878,0.739,5,-5.157,1,0.189,0.169,0,0.119,0.824,93.601,4JKwW0A2OQeAUpYZd99Lfo,https://api.spotify.com/v1/audio-analysis/4JKwW0A2OQeAUpYZd99Lfo,4,2021-10-27T00:42:53Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,237680,FALSE,TRUE,https://api.spotify.com/v1/tracks/4JKwW0A2OQeAUpYZd99Lfo,FALSE,Let's Ride,58,NA,TRUE,6,track,spotify:track:4JKwW0A2OQeAUpYZd99Lfo,album,,,https://api.spotify.com/v1/albums/0GKZO3H9pNVgTuhwCJ7TJp,0GKZO3H9pNVgTuhwCJ7TJp,,Doctor's Advocate,2006-01-01,day,16,album,spotify:album:0GKZO3H9pNVgTuhwCJ7TJp,https://open.spotify.com/album/0GKZO3H9pNVgTuhwCJ7TJp,USUM70611427,https://open.spotify.com/track/4JKwW0A2OQeAUpYZd99Lfo,NA,F,major,F major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.833,0.568,7,-4.312,1,0.0847,0.0262,0,0.11,0.369,89.958,48EQasc6XD0pOQtkIOWqOC,https://api.spotify.com/v1/audio-analysis/48EQasc6XD0pOQtkIOWqOC,4,2022-07-20T02:15:06Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,235066,FALSE,TRUE,https://api.spotify.com/v1/tracks/48EQasc6XD0pOQtkIOWqOC,FALSE,Locked Up,69,NA,TRUE,1,track,spotify:track:48EQasc6XD0pOQtkIOWqOC,album,,,https://api.spotify.com/v1/albums/77eKpEVxmSr1RhqMlirlTF,77eKpEVxmSr1RhqMlirlTF,,Trouble Deluxe Edition,2005-01-01,day,23,album,spotify:album:77eKpEVxmSr1RhqMlirlTF,https://open.spotify.com/album/77eKpEVxmSr1RhqMlirlTF,USUR10301225,https://open.spotify.com/track/48EQasc6XD0pOQtkIOWqOC,NA,G,major,G major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.745,0.858,9,-2.221,1,0.237,0.28,0,0.188,0.547,89.983,785t3poQsvdkSeH5xGA9R4,https://api.spotify.com/v1/audio-analysis/785t3poQsvdkSeH5xGA9R4,4,2022-08-31T00:44:36Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,249533,FALSE,TRUE,https://api.spotify.com/v1/tracks/785t3poQsvdkSeH5xGA9R4,FALSE,How Come,60,NA,TRUE,9,track,spotify:track:785t3poQsvdkSeH5xGA9R4,album,,,https://api.spotify.com/v1/albums/61EgDesQnFVyYf2UneM9PQ,61EgDesQnFVyYf2UneM9PQ,,D-12 World,2004-01-01,day,21,album,spotify:album:61EgDesQnFVyYf2UneM9PQ,https://open.spotify.com/album/61EgDesQnFVyYf2UneM9PQ,USIR10400124,https://open.spotify.com/track/785t3poQsvdkSeH5xGA9R4,NA,A,major,A major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.772,0.644,10,-6.318,0,0.265,0.158,4.14e-6,0.366,0.388,82.05,2zoobJFEB9h15fjYjRd6oP,https://api.spotify.com/v1/audio-analysis/2zoobJFEB9h15fjYjRd6oP,4,2021-07-27T20:40:00Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,312373,FALSE,TRUE,https://api.spotify.com/v1/tracks/2zoobJFEB9h15fjYjRd6oP,FALSE,Hail Mary,68,NA,TRUE,5,track,spotify:track:2zoobJFEB9h15fjYjRd6oP,compilation,,,https://api.spotify.com/v1/albums/1WBZyULtlANBKed7Zf9cDP,1WBZyULtlANBKed7Zf9cDP,,Greatest Hits,1998-01-01,day,25,album,spotify:album:1WBZyULtlANBKed7Zf9cDP,https://open.spotify.com/album/1WBZyULtlANBKed7Zf9cDP,USUG10702630,https://open.spotify.com/track/2zoobJFEB9h15fjYjRd6oP,NA,A#,minor,A# minor,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.772,0.599,8,-5.996,0,0.246,0.0277,0,0.0839,0.557,92.029,2uhnzF1F605tp9QS6rH2VW,https://api.spotify.com/v1/audio-analysis/2uhnzF1F605tp9QS6rH2VW,4,2021-07-27T20:39:56Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,247506,FALSE,TRUE,https://api.spotify.com/v1/tracks/2uhnzF1F605tp9QS6rH2VW,FALSE,Outta Control - Remix,65,NA,TRUE,1,track,spotify:track:2uhnzF1F605tp9QS6rH2VW,single,,,https://api.spotify.com/v1/albums/5tPp4HFzqKWzPw46x1GIlg,5tPp4HFzqKWzPw46x1GIlg,,Outta Control,2005-01-01,day,2,album,spotify:album:5tPp4HFzqKWzPw46x1GIlg,https://open.spotify.com/album/5tPp4HFzqKWzPw46x1GIlg,USUM70501168,https://open.spotify.com/track/2uhnzF1F605tp9QS6rH2VW,NA,G#,minor,G# minor,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.69,0.699,2,-5.612,1,0.184,0.425,0.0109,0.399,0.465,139.83,6Sm2YzLtL8FcyTMONOkiFw,https://api.spotify.com/v1/audio-analysis/6Sm2YzLtL8FcyTMONOkiFw,4,2015-09-19T23:29:28Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,237840,FALSE,TRUE,https://api.spotify.com/v1/tracks/6Sm2YzLtL8FcyTMONOkiFw,FALSE,Feeling Myself,0,NA,TRUE,5,track,spotify:track:6Sm2YzLtL8FcyTMONOkiFw,album,,,https://api.spotify.com/v1/albums/39WwaUn8HTVZpJJmAuIIHN,39WwaUn8HTVZpJJmAuIIHN,,The Pinkprint,2014-12-12,day,16,album,spotify:album:39WwaUn8HTVZpJJmAuIIHN,https://open.spotify.com/album/39WwaUn8HTVZpJJmAuIIHN,USCM51400377,https://open.spotify.com/track/6Sm2YzLtL8FcyTMONOkiFw,NA,D,major,D major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,4,2021-10-27T00:42:12Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,206400,FALSE,TRUE,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,FALSE,Hate It Or Love It,83,NA,TRUE,4,track,spotify:track:2wGSgTmgSF3xjRrHkTc25R,album,,,https://api.spotify.com/v1/albums/4PrPbmm0gKvaD3rerOXFg8,4PrPbmm0gKvaD3rerOXFg8,,The Documentary,2005,year,18,album,spotify:album:4PrPbmm0gKvaD3rerOXFg8,https://open.spotify.com/album/4PrPbmm0gKvaD3rerOXFg8,USIR10401121,https://open.spotify.com/track/2wGSgTmgSF3xjRrHkTc25R,NA,A,major,A major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.799,0.76,2,-3.318,1,0.222,0.271,0,0.185,0.543,99.994,6OAfBnBmpOlsIUMRi0DqxA,https://api.spotify.com/v1/audio-analysis/6OAfBnBmpOlsIUMRi0DqxA,4,2014-11-02T05:46:42Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,263786,FALSE,TRUE,https://api.spotify.com/v1/tracks/6OAfBnBmpOlsIUMRi0DqxA,FALSE,Hate It Or Love It - G-Unit Remix,0,NA,TRUE,22,track,spotify:track:6OAfBnBmpOlsIUMRi0DqxA,album,,,https://api.spotify.com/v1/albums/3PdtIrHMhNPNGV2NQAlTuU,3PdtIrHMhNPNGV2NQAlTuU,,The Massacre,2005-03-03,day,22,album,spotify:album:3PdtIrHMhNPNGV2NQAlTuU,https://open.spotify.com/album/3PdtIrHMhNPNGV2NQAlTuU,USIR10500277,https://open.spotify.com/track/6OAfBnBmpOlsIUMRi0DqxA,NA,D,major,D major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,33i0KOPBWURNW3l97a4QPy,https://api.spotify.com/v1/audio-analysis/33i0KOPBWURNW3l97a4QPy,4,2016-01-26T21:10:57Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,219333,FALSE,TRUE,https://api.spotify.com/v1/tracks/33i0KOPBWURNW3l97a4QPy,FALSE,Alright,0,NA,TRUE,7,track,spotify:track:33i0KOPBWURNW3l97a4QPy,album,,,https://api.spotify.com/v1/albums/5uP9oyMK5lpzbB7K6UeT3X,5uP9oyMK5lpzbB7K6UeT3X,,To Pimp A Butterfly,2015-03-16,day,16,album,spotify:album:5uP9oyMK5lpzbB7K6UeT3X,https://open.spotify.com/album/5uP9oyMK5lpzbB7K6UeT3X,USUM71502498,https://open.spotify.com/track/33i0KOPBWURNW3l97a4QPy,NA,G,major,G major,hiphop
3RcRK9HGTAm9eLW1LepWKZ,Hip Hop 90's & 2000's - Classics,https://images-ak.spotifycdn.com/image/ab67706c0000bebbfeb49766e130ed110aaa4bcf,Bruno Braga,oprehblog,0.886,0.626,11,-2.528,0,0.277,0.265,0,0.024,0.856,93.989,6mcu7D7QuABVwUGDwovOEh,https://api.spotify.com/v1/audio-analysis/6mcu7D7QuABVwUGDwovOEh,4,2014-11-02T05:43:31Z,FALSE,NA,https://api.spotify.com/v1/users/oprehblog,oprehblog,user,spotify:user:oprehblog,https://open.spotify.com/user/oprehblog,,,1,196626,FALSE,TRUE,https://api.spotify.com/v1/tracks/6mcu7D7QuABVwUGDwovOEh,FALSE,If I Can't,74,NA,TRUE,8,track,spotify:track:6mcu7D7QuABVwUGDwovOEh,album,,,https://api.spotify.com/v1/albums/5G5rgQHzdQnw32SI0WjIo5,5G5rgQHzdQnw32SI0WjIo5,,Get Rich Or Die Tryin',2003-02-06,day,20,album,spotify:album:5G5rgQHzdQnw32SI0WjIo5,https://open.spotify.com/album/5G5rgQHzdQnw32SI0WjIo5,USIR10300013,https://open.spotify.com/track/6mcu7D7QuABVwUGDwovOEh,NA,B,minor,B minor,hiphop
